team_id,rating,name,acronym
108121051709036068,-125963.70199422992,Polar Squad,PLS
109672618694070633,-879940.3970107334,Aethernum Esports,AET
109631610813971977,127558.71123112913,Mezexis Esports,MZS
109631614501223948,-133770.8332329903,War Legion Esports,WLE
109539776003058530,-3.795468955032168e+23,Alior Bank Team,AB
109539873500788632,-7.738317273048048e+20,EXEED,EXD
109800832177252614,-1.921700918620955e+23,Orbit Anonymo,OAE
107599485973747723,-4.0323682160714653e+21,Grypciocraft Esports,GRP
107564135791716115,-5.964568209141147e+20,Guasones,GSNS
107564167676290839,-9.424153076951056e+19,Rebels,RBLS
107565448721890834,-3053855881124185.0,Domino Esports,DMN
107565493716773932,9.892536783839382e+21,Nativz,NTZ
109642690191894407,724934869756677.8,Ruddy Esports,RUD
108403526900459473,-443837611943209.0,UniQ Esports,UNIQ
107565477822627354,-485931214320954.25,Verdant,VER
109642680932009857,-3.369753254659975e+22,Nord Esports,NORD
109698855806033734,-1.59418727650885e+20,Universitario Esports,UE
109699042809864069,-2.156302851701721e+20,Vipers,VIPS
109699038581250169,-1.3123936537010035e+20,Red Eyes Esports,RDY
109698757443650056,3.77397157813674e+19,Mad Kings,MKE
109674814051390025,9.766311858734108e+23,Primate,PMT
109674808371974726,-1.02486672861647e+22,Newell's Esports,NOB
109669678317817381,2.1513177257211788e+22,FUT ESPORTS,FUT
109698026697016325,1176825.692807297,Barcelona BG,BBG
109698030312834058,-5427571.58544683,Genbu Gaming,GNGG
107456352597333899,-1.0738360267440497e+24,NNO Prime,NNO
107456355516438414,-2.0285318531682467e+22,Eintracht Frankfurt,SGE
109523293035238887,-3.8775869047833787e+21,Aegis,AEG
107450819235010833,1.7727505378233504e+23,BK ROG Esports,BKR
109671201259007744,240711771.52361506,Team Liquid Honda First,TLF
109671193729027761,-4443546516.77828,FLY FAM,FLYF
109675490370327425,-1.523139992049585e+23,Ground Zero,GZ
109675484017801229,-3.7969310038979746e+25,Team Bliss,TB
109782787975510889,-3433.223216354502,Native Gaming,N8V
109783023470714128,1883444323.428236,Team Tony Top,TONY
109783124183318312,8296.234466082626,University of St. Trevor,UST
107580497041999074,-1030.098671475345,Team Ambition,TA
109783149221216052,-2385.794060381015,Lit Esports,LIT
109783170393931575,-18668.403137740763,Conviction,CNV
109783130654973406,-6338.962362403319,Godel Gamers,GODL
109783160511364305,-1353.9422645747363,CB Gaming,CB
107580506699777259,-4053.446112416999,ISU Redbirds,ISU
109782867012820172,-6731.324944208841,Horizon Gaming,HZG
109783164711873455,-17589.087857340095,Zenigma,ZEN
109783136441695429,-12689.972289261412,Mirage,MRGE
109637393694097670,-7.5731600226783975e+25,Team Heretics,TH
109480204628225868,8.77190180059393e+23,Los Grandes,LOS
109480056092207899,4.7528070317249466e+23,FLUXO,FX
109676337359108345,-4.639424638026511e+22,Eclipse Gaming,ECG
108439036582886702,6.453226332526128e+21,BWE Esports,BWE
108078422885368642,-1.876441281648893e+22,Panathinaikos Esports,PAO
107655539755387391,-614884524403673.8,Varona Esports,VAE
109671413728531527,-3.818195118279218e+22,Pentagon Rejects,PTR
107067065368380132,-3.1253199274634977e+22,Wild Panthers Esports,WPE
107128093558481418,-2.7245730500354723e+20,ZennIT,ZNT
107179740624168899,9.537552277440004e+19,HEET,HEET
109539675734129088,-1.0721943925303022e+20,Northern Lions Esports,NLE
109704625422425316,-46606074304092.695,Benelux United,BLX
107693836459380354,-1.050596648798418e+22,SAMPI,SMP
109697686032800938,-859755385013076.0,XtremeDominators,XD
109697689430777005,-2.3631682418736418e+20,Ankora Gaming,ANK
109697683685398040,-2.004206078731891e+20,MAGAZA,MGZ
109485335453835911,15253.705097354243,Vivo Keyd Stars Academy,VKS
109485342651298305,4092.58390772698,FLUXO Academy,FX
109485351596724390,-3088.6917125393,Los Grandes Academy,LOS
109696138543579708,-7.232647573186418e+20,3BL Esports,3BL
109695924147263860,-2.743468927911173e+21,Triple Esports,TE
109696126554266494,1.0812640051280588e+21,Geekay Esports,GK
109696115986547257,-2.143604086457231e+19,Fox Gaming,FOX
109696092218588987,-1.3389802518126353e+21,Nigma Galaxy,NGX
109696073114910519,-4.497548503811911e+23,Anubis Gaming,ANB
109696047948627764,-3.674006708471702e+20,GNG Esports,GNG
109695910533747910,1.6126048336984463e+21,RAAD,RAAD
108352305932141947,-2.105370158222403e+23,DSYRE,DSYR
107648168744912288,-3.2526515457703637e+21,DREN Esports,DREN
108448995754333242,-129613560711415.9,webidoo Gaming,WBD
109668849651338559,2.7502458792673022e+25,FENNEL,FL
109692074894483834,-3.70804639292336e+24,West Point Esports,WP
109692071893352727,-2.1094298645220557e+24,Hell Pigs,HPS
108573042084687884,6.731442174742005e+24,TEAM WHALES,TW
109828279319224248,-1.2030378284369167e+25,MGN Box Esports,MBE
109981644490281844,-3444.0297291537026,Rock Bottom Esports,ROCK
109981647134921596,-125.38898553714738,CCG Esports,CCG
109981650516317055,1564.4383455653983,Mirage Alliance,MIR
109981678167856017,-5740.926530159566,Miracle,MRC
109981655738221109,237.30233837282628,Team Plink,CAT
99566404853854212,2.150276684002738e+28,Bilibili Gaming Pingan Bank,BLG
106972778172351142,2.3414409814180776e+25,NRG,NRG
110424397251619481,-8.975218530673065e+20,Myth Esports,MYTH
110424394375218208,-7.88889001349492e+19,A One Man Army,AOMA
110425005562048945,-4.2197565493974836e+21,Keypulse Esports,KYP
110425157952111645,-2087203252174840.8,Fourth Wall,4W
110383487456480967,-2.4867791800377906e+23,Vertex ESC,VTX
110418022381234710,-9.789149241874377e+18,SPIKE Syndicate,SPK
110492173877838150,1.1200101174027989e+21,Eternal Fire,EF
109749493607708438,-2.1881478479939012e+21,ENEMI3S,NM3
110428362822825796,-62087912.663039744,Disguised,DSG
110534749775658790,-2350.9966222281496,The Cheese Chasers,NPC
110534700622694005,-938.0571862293582,Aporia,APR
110534741480867943,-1431.2051542932122,Teamless Revenge,TRV
110534712174898632,-8159.663467468268,Blue Otter,BOL
110534696811298545,-625.6256422677228,Apex Mission Impossible,AMI
110534728305628996,-1387.4543202987354,Kelyx's Grandpa Gamers,OLD
110534724851488577,-305.12961673170435,Froggy Five,FROG
110534714934488523,-585.2585631415936,CB Gaming,CBG
110534751905120040,-992.2372335683731,Young Buffalos,YB
110534732558665825,-1362.5351351088252,Komodo,KMD
110506938087991033,-1717.482119147051,FL Academy,FL
110733864366329081,10.22399304841906,Team E Turner,TET
110733889090164854,-139.46933125388242,Return of the Middlesticks,ROTM
110733877357854829,418.54301284281087,Gentle Hearts Gaming,GHG
110733870612047344,929.4562673373622,Team Coachify,CFY
110733881542862348,322.57771722345586,Cold Hearted,COLD
